gene,dep_score
GENE0909,1.9564801798652187
GENE0910,0.6301338425131954
GENE0911,-1.393763321302374
GENE0912,0.11504651126307391
GENE0913,-1.1290851488393094
GENE0914,-0.539268340518856
GENE0915,-0.8951094234143367
GENE0916,1.091860834840603
GENE0917,-1.920733467141346
GENE0918,-0.35439340308271255
GENE0919,-1.6490629637801018
GENE0920,-0.020449621302592903
GENE0921,-0.3177080180945167
GENE0922,-1.4067199175642253
GENE0923,1.4397344147735909
GENE0924,1.5634429173578683
GENE0925,-0.5641825025787985
GENE0926,0.521928192065777
GENE0927,-0.14880667866312836
GENE0928,0.24344070793427944
GENE0929,1.5321309641034182
GENE0930,-0.26864061378916043
GENE0931,1.7921674835677526
GENE0932,-0.28819485343046514
GENE0933,-0.093553934343399
GENE0934,1.8893174375502042
GENE0935,0.2752171973222455
GENE0936,-2.0319416337073934
GENE0937,0.22480287490434125
GENE0938,-1.2818532298156093
GENE0939,-1.6626028938631017
GENE0940,-0.9426428635455374
GENE0941,0.32608038078942664
GENE0942,-1.1133676524120841
GENE0943,-1.4012585088328537
GENE0944,-0.3797615321611772
GENE0945,0.40461064826815746
GENE0946,-0.6963782840445554
GENE0947,-1.3064363852955831
GENE0948,-2.1726926140121936
GENE0949,-0.7762024879216735
GENE0950,0.8443084416557756
GENE0951,1.0020902211528702
GENE0952,0.7898114515388498
GENE0953,-0.1752912422134645
GENE0954,0.1293513837202993
GENE0955,1.2677034455396436
GENE0956,-0.8686774271970495
GENE0957,0.3640755760714875
GENE0958,-1.870896396033325
GENE0959,0.6822976621161289
GENE0960,-0.45104303874267804
GENE0961,-1.1556314350235173
GENE0962,0.7728339482670773
GENE0963,-1.111234952164971
GENE0964,-0.8672816781160412
GENE0965,1.5368184215190834
GENE0966,-1.0460250843496357
GENE0967,-0.6560050267337564
GENE0968,-0.6832544940131859
GENE0969,0.7848009523262729
GENE0970,-1.8359116973191236
GENE0971,1.2503956829878147
GENE0972,-0.24335386403034456
GENE0973,-0.3168663548039241
GENE0974,-0.8966814169071501
GENE0975,-0.14545132766747096
GENE0976,1.4703935224947604
GENE0977,0.21285238644641027
GENE0978,-0.9325401918678239
GENE0979,-0.34735516264973815
GENE0980,0.5344530665795392
GENE0981,0.08532507218745246
GENE0982,-0.25731059154372726
GENE0983,0.6045729131451918
GENE0984,0.3610866851108724
GENE0985,-1.0777160147683866
GENE0986,-1.9149163522882977
GENE0987,0.5004882032306607
GENE0988,1.8574441213279524
GENE0989,-0.8207313942661076
GENE0990,-0.14101171725603068
GENE0991,1.3540813825052267
GENE0992,1.7396339654385549
GENE0993,0.06523588767656609
GENE0994,1.2497252740649583
GENE0995,0.7506339707140546
GENE0996,-0.5558157303687167
GENE0997,-2.0188116179205275
GENE0998,-0.9094275615969974
GENE0999,0.3692293314057658
